	jet_class	PhyDistance	AffinityType	Laplacien	NumEigenvectors	StoppingCondition	AffinityCutoff	ExpofPTPosition	ExpofPTMultiplier	DeltaR
1967	SpectralMean	invarient	linear	symmetric	8	standard	('distance', 5.203161748421985)	eigenspace	0.20253591771240442	0.15144956739979698
1968	SpectralMean	angular	exponent	symmetric	6	standard	None	input	-0.8338424321121343	0.5057891812531509
1969	SpectralMean	angular	exponent2	unnormalised	8	beamparticle	('knn', 4)	eigenspace	0.7485832622168986	1.0116691935638218
1970	SpectralMean	normed	exponent	unnormalised	6	standard	('knn', 1)	input	-0.5442443597934441	0.36549281334573436
1971	SpectralMean	Luclus	exponent2	unnormalised	4	standard	None	eigenspace	0.2544051054048351	0.8542514350183581
1972	SpectralMean	invarient	exponent	symmetric	4	standard	None	input	0.8471295912435122	0.7514114379424814
1973	SpectralMean	angular	linear	unnormalised	1	standard	None	eigenspace	0.06434995355165452	0.5558547445465953
1974	SpectralMean	invarient	exponent2	symmetric	1	beamparticle	None	eigenspace	-0.7344034873452798	0.5444488461748112
1975	SpectralMean	Luclus	linear	symmetric	3	standard	None	eigenspace	0.1327599836574862	1.0690125674683602
1976	SpectralMean	invarient	linear	symmetric	9	beamparticle	None	input	0.8526845092764528	0.041722986819729746
1977	SpectralMean	Luclus	inverse	unnormalised	2	standard	('knn', 4)	input	0.7624385943274443	1.4184574238237881
1978	SpectralMean	invarient	linear	symmetric	3	standard	('knn', 5)	input	0.884502789290323	0.43552143403305793
1979	SpectralMean	Luclus	exponent	symmetric	1	beamparticle	None	eigenspace	0.6313253792703284	1.2126522964256958
1980	SpectralMean	normed	exponent2	symmetric	9	standard	('distance', 2.971184938267383)	eigenspace	0.9866475626147422	1.0493744332472068
1981	SpectralMean	normed	linear	unnormalised	8	standard	None	eigenspace	0.1503586412780138	0.3898324739718816
1982	SpectralMean	angular	exponent	unnormalised	9	beamparticle	None	eigenspace	0.7685004187555664	1.2669274283843999
1983	SpectralMean	Luclus	exponent2	symmetric	2	standard	('distance', 2.705298442182409)	eigenspace	0.05682304649121539	0.43013140815906065
1984	SpectralMean	normed	linear	symmetric	1	standard	('distance', 9.694667867790166)	input	-0.1869368475787183	0.03512488464036345
1985	SpectralMean	invarient	linear	unnormalised	9	standard	('distance', 9.502879509947434)	input	0.5815766710498507	1.035077888856287
1986	SpectralMean	normed	linear	unnormalised	4	beamparticle	('distance', 4.591129214990999)	eigenspace	-0.27678497314901285	0.9836087204740929
1987	SpectralMean	Luclus	inverse	unnormalised	5	beamparticle	('distance', 9.451908778239277)	input	-0.5463716017631162	0.4944464068136359
1988	SpectralMean	normed	exponent	symmetric	1	beamparticle	('distance', 3.963478733558569)	eigenspace	0.5002571021993398	0.9589181756037094
1989	SpectralMean	Luclus	exponent	unnormalised	9	beamparticle	('distance', 9.42341785036747)	input	-0.9092438235951703	1.2933825441283553
1990	SpectralMean	invarient	exponent2	unnormalised	8	standard	('distance', 6.131594203222619)	eigenspace	-0.03202991016875889	0.08385650885926316
1991	SpectralMean	angular	inverse	unnormalised	6	standard	None	eigenspace	0.7207295246068581	0.9198506442657001
1992	SpectralMean	invarient	inverse	unnormalised	9	standard	None	eigenspace	0.8476311150022906	0.3431306716527788
1993	SpectralMean	normed	inverse	unnormalised	2	standard	('distance', 2.7735344195211917)	eigenspace	-0.87623054459087	0.22290967208574125
1994	SpectralMean	Luclus	inverse	symmetric	4	standard	None	input	-0.2977860591435355	1.1543746111761197
1995	SpectralMean	angular	exponent2	unnormalised	9	standard	None	eigenspace	0.46692660309165146	1.3075279883809499
1996	SpectralMean	angular	exponent	symmetric	3	beamparticle	('knn', 4)	eigenspace	0.6403193382599592	0.7607737816750646
1997	SpectralMean	angular	inverse	unnormalised	2	beamparticle	('distance', 6.4400860979003856)	input	0.04343979442375967	1.160183210225285
1998	SpectralMean	invarient	exponent2	symmetric	1	beamparticle	('knn', 2)	eigenspace	-0.568433050441137	0.45958029723424343
1999	SpectralMean	normed	exponent	unnormalised	4	standard	('knn', 1)	input	-0.4570050139856292	1.468381749007463
2000	SpectralMean	invarient	inverse	symmetric	2	standard	None	input	-0.9401747479842157	0.964871088202671
2001	SpectralMean	invarient	exponent	unnormalised	8	standard	('knn', 4)	input	0.7692237636182664	0.5175956519707068
2002	SpectralMean	angular	exponent2	symmetric	2	beamparticle	('distance', 8.111065399248648)	input	0.02781717980639331	1.376132385582769
2003	SpectralMean	angular	linear	symmetric	9	beamparticle	None	eigenspace	0.6708420098432559	0.1028611883828387
2004	SpectralMean	Luclus	exponent2	unnormalised	6	beamparticle	('knn', 2)	input	-0.49122705480203055	0.35225211386937155
2005	SpectralMean	invarient	exponent2	symmetric	7	beamparticle	('distance', 0.9846594296499123)	eigenspace	-0.4714884202285523	1.180015310315117
2006	SpectralMean	angular	inverse	symmetric	1	standard	('distance', 4.740922965687584)	eigenspace	-0.036475284872754754	0.407566499008314
2007	SpectralMean	Luclus	linear	symmetric	7	beamparticle	('knn', 1)	input	0.6634964450400715	1.258849787451879
2008	SpectralMean	Luclus	inverse	unnormalised	9	standard	None	input	0.458126097987422	0.010102865038646547
2009	SpectralMean	angular	linear	unnormalised	7	beamparticle	('knn', 2)	input	-0.11369380727936695	0.5180868323014698
2010	SpectralMean	normed	linear	symmetric	5	beamparticle	None	input	0.9262222486512082	0.747822486059049
2011	SpectralMean	angular	inverse	symmetric	5	standard	None	eigenspace	-0.914910458613797	0.9732235424300745
2012	SpectralMean	angular	linear	symmetric	5	standard	('distance', 4.334684252447719)	eigenspace	0.8084155718077586	1.0105003044619265
2013	SpectralMean	invarient	exponent2	symmetric	3	beamparticle	('knn', 4)	eigenspace	0.273314236131075	1.0407787825813566
2014	SpectralMean	angular	inverse	unnormalised	5	beamparticle	None	input	0.6786528634361522	0.8101331940544675
2015	SpectralMean	normed	linear	unnormalised	5	standard	('knn', 1)	eigenspace	0.5950828132665533	0.5166034064959227
2016	SpectralMean	invarient	inverse	unnormalised	6	beamparticle	('knn', 5)	input	0.04351040925523231	1.2947281431128805
2017	SpectralMean	normed	exponent2	symmetric	2	beamparticle	('distance', 1.542797714451104)	input	-0.3705708589229282	0.3428520817090517
2018	SpectralMean	normed	exponent2	unnormalised	7	beamparticle	('knn', 3)	eigenspace	-0.4556623000109632	0.9235758570201436
2019	SpectralMean	Luclus	exponent	symmetric	8	standard	('knn', 2)	input	0.6279184644163134	0.09671162017745094
2020	SpectralMean	angular	exponent2	symmetric	4	standard	None	input	0.997305232252546	1.0391313434378855
2021	SpectralMean	angular	linear	unnormalised	4	standard	None	input	0.12526132545275037	0.9656653119616962
2022	SpectralMean	invarient	linear	unnormalised	8	standard	('knn', 5)	eigenspace	0.5597916739579196	1.342603908860313
2023	SpectralMean	invarient	exponent	unnormalised	9	standard	('knn', 3)	input	-0.1157386828811906	1.4207395914766128
2024	SpectralMean	Luclus	inverse	symmetric	7	standard	('distance', 1.1820866394567064)	eigenspace	0.5001909042319508	1.3917048741576814
2025	SpectralMean	invarient	exponent	symmetric	2	standard	None	input	-0.652659793767183	1.1520653246949055
2026	SpectralMean	invarient	exponent2	unnormalised	2	beamparticle	('distance', 4.877830605184111)	input	0.18902762373507476	1.2175706867678298
2027	SpectralMean	Luclus	exponent2	unnormalised	4	standard	('distance', 1.4991032797329251)	input	0.141805994073521	0.12770686608646298
2028	SpectralMean	angular	exponent2	unnormalised	3	beamparticle	None	eigenspace	-0.3151396399718964	0.7528428526678632
2029	SpectralMean	invarient	exponent	unnormalised	7	standard	('distance', 3.333116823340739)	eigenspace	-0.22297831587673667	0.6225821543791606
2030	SpectralMean	normed	exponent2	unnormalised	8	beamparticle	('knn', 2)	eigenspace	-0.8823025287103805	0.9811705612832472
2031	SpectralMean	angular	exponent2	symmetric	9	beamparticle	('knn', 5)	eigenspace	-0.8020035701487447	1.0021754270857262
2032	SpectralMean	angular	exponent	unnormalised	5	standard	None	eigenspace	0.05020807633293445	1.4741152933853698
2033	SpectralMean	angular	exponent	unnormalised	2	beamparticle	None	eigenspace	0.23912116064982958	0.672460533792685
2034	SpectralMean	invarient	linear	unnormalised	8	beamparticle	('distance', 6.632884667621757)	eigenspace	0.3091999186340795	0.4851097415383197
2035	SpectralMean	invarient	exponent2	symmetric	9	standard	('distance', 2.344488012961121)	eigenspace	0.2706081473048456	0.5878146949526464
2036	SpectralMean	normed	inverse	symmetric	5	standard	None	input	0.7958770672838649	0.08100694506673328
2037	SpectralMean	Luclus	exponent2	unnormalised	1	beamparticle	('knn', 1)	eigenspace	0.017658664028889604	1.3140341206998638
2038	SpectralMean	normed	exponent2	unnormalised	3	standard	None	eigenspace	-0.38861757515084894	0.4840080929019677
2039	SpectralMean	angular	inverse	symmetric	5	standard	None	input	-0.5939349192226564	0.6406178836622596
2040	SpectralMean	angular	linear	unnormalised	8	standard	('distance', 0.40378334903023116)	input	-0.75768349937403	0.9650414205056597
2041	SpectralMean	Luclus	exponent2	symmetric	6	beamparticle	None	eigenspace	0.3086140515573641	0.04693893292595813
2042	SpectralMean	Luclus	exponent	unnormalised	6	beamparticle	('distance', 8.985378944650833)	eigenspace	-0.3686640735635731	1.488509151790922
2043	SpectralMean	normed	linear	symmetric	8	standard	('knn', 5)	eigenspace	-0.29302372469436655	0.019061984027111567
2044	SpectralMean	angular	inverse	symmetric	9	standard	None	input	-0.9437778863153787	1.0558173577427854
2045	SpectralMean	angular	inverse	unnormalised	4	standard	None	eigenspace	-0.12129577093547805	1.1769838784752757
2046	SpectralMean	Luclus	exponent	unnormalised	5	beamparticle	None	input	0.3268577664848109	0.17469442725091655
2047	SpectralMean	invarient	inverse	unnormalised	7	standard	('distance', 0.9937781595222606)	eigenspace	-0.1432670265769893	0.9890325310385166
2048	SpectralMean	normed	inverse	unnormalised	3	beamparticle	('distance', 7.556655753226524)	eigenspace	0.3228388579839243	1.0918585492097301
2049	SpectralMean	angular	linear	unnormalised	2	beamparticle	None	input	-0.6661656707914916	1.4558958808961036
2050	SpectralMean	Luclus	linear	symmetric	1	beamparticle	('knn', 4)	input	-0.2415255960557685	1.3851966270109901
2051	SpectralMean	Luclus	linear	symmetric	8	standard	('knn', 2)	eigenspace	0.8996096425163675	1.2501197669484876
2052	SpectralMean	Luclus	exponent	symmetric	4	standard	('knn', 2)	eigenspace	-0.9255581161386621	0.7339534682157284
2053	SpectralMean	normed	exponent2	symmetric	8	standard	('distance', 6.141729597230135)	input	0.09363664079887069	0.08060970200096906
2054	SpectralMean	angular	exponent	symmetric	6	standard	('knn', 5)	eigenspace	0.0678633514577558	1.318969609501161
2055	SpectralMean	invarient	exponent2	unnormalised	1	beamparticle	None	input	-0.8105396323539222	0.5654372735092904
2056	SpectralMean	angular	exponent2	unnormalised	9	beamparticle	None	eigenspace	0.1721926402624674	0.5258845432801968
2057	SpectralMean	angular	linear	symmetric	7	standard	None	eigenspace	0.86801307616228	1.06504417955756
2058	SpectralMean	normed	exponent2	unnormalised	8	standard	('knn', 4)	eigenspace	-0.5512960118593078	0.8044076700353102
2059	SpectralMean	Luclus	exponent2	unnormalised	7	beamparticle	('distance', 9.889265136073094)	input	0.5041602759611941	0.19050736152825248
2060	SpectralMean	invarient	exponent2	unnormalised	7	standard	('knn', 4)	input	-0.1402034594736019	0.9588520275057331
2061	SpectralMean	angular	exponent2	unnormalised	8	standard	('knn', 5)	input	-0.32800573519271103	0.3301432460007594
2062	SpectralMean	invarient	inverse	unnormalised	6	standard	None	input	0.31852995098472947	0.6000831540411908
2063	SpectralMean	Luclus	linear	symmetric	3	standard	('distance', 6.414766203183709)	input	-0.8363532291752169	0.5185775465205842
2064	SpectralMean	invarient	inverse	unnormalised	2	beamparticle	('knn', 3)	eigenspace	0.6212654455235795	0.6756976833555133
2065	SpectralMean	normed	inverse	symmetric	7	beamparticle	('knn', 2)	input	-0.2063202546277909	0.14871371663026622
2066	SpectralMean	normed	exponent2	unnormalised	1	beamparticle	('knn', 5)	input	-0.22037802538068196	0.2998969825431837
2067	SpectralMean	Luclus	exponent2	unnormalised	3	beamparticle	None	eigenspace	0.13320437463892842	0.9993875521115535
2068	SpectralMean	normed	exponent2	symmetric	8	beamparticle	('distance', 6.2839675263766495)	input	0.045577195962963835	1.2435861083216189
2069	SpectralMean	normed	linear	unnormalised	7	standard	('knn', 2)	input	-0.2865987934984129	0.8471102565086226
2070	SpectralMean	angular	exponent	unnormalised	5	beamparticle	('knn', 1)	input	-0.16279772417429705	0.23222074478351556
2071	SpectralMean	normed	exponent	unnormalised	8	standard	None	eigenspace	0.3925767230459438	1.489340385415392
2072	SpectralMean	normed	linear	symmetric	6	standard	None	input	-0.5423938480394619	0.9835623123107848
2073	SpectralMean	angular	linear	symmetric	4	beamparticle	('knn', 1)	input	0.8968866752035027	0.31185585717466274
2074	SpectralMean	invarient	linear	unnormalised	5	standard	('knn', 1)	eigenspace	-0.2687370045650219	0.04133901396638662
2075	SpectralMean	angular	inverse	symmetric	5	standard	None	input	0.9798852979774617	0.0421095635085586
2076	SpectralMean	invarient	linear	unnormalised	9	standard	None	eigenspace	0.020510628752034687	0.35593391237275757
2077	SpectralMean	Luclus	linear	unnormalised	6	beamparticle	None	input	0.5189526523846648	1.1065123725028239
2078	SpectralMean	invarient	exponent	unnormalised	9	standard	('knn', 5)	eigenspace	0.2476597513181753	1.3265303609993946
2079	SpectralMean	Luclus	linear	unnormalised	4	beamparticle	('distance', 4.67372782109088)	eigenspace	-0.8205852648569387	1.4438024414995922
2080	SpectralMean	invarient	exponent2	unnormalised	2	standard	('knn', 1)	eigenspace	-0.9909302311010628	0.49302161094478203
2081	SpectralMean	invarient	inverse	unnormalised	7	standard	('distance', 1.9352867459816558)	input	-0.542108936404391	1.3940844896278959
2082	SpectralMean	invarient	exponent2	unnormalised	2	standard	None	input	0.9680148278281824	1.1137737754732036
2083	SpectralMean	normed	inverse	unnormalised	2	standard	('distance', 5.397127376055214)	eigenspace	0.6912393811992814	0.4085014766192502
2084	SpectralMean	invarient	linear	unnormalised	1	beamparticle	None	input	0.5918277817328745	1.1522526957995134
2085	SpectralMean	invarient	linear	symmetric	7	beamparticle	('distance', 4.365132559993889)	eigenspace	-0.19136585961042307	1.3273852352264799
2086	SpectralMean	invarient	exponent2	symmetric	8	standard	('distance', 0.8685388459745491)	eigenspace	-0.6137323414411122	0.9572996339553936
2087	SpectralMean	normed	inverse	unnormalised	5	standard	('distance', 9.832298696841823)	input	0.6656661234070993	0.16463509433083306
2088	SpectralMean	normed	inverse	symmetric	4	standard	('distance', 2.1793570208819624)	eigenspace	0.6297780552807741	1.3767700902229751
2089	SpectralMean	angular	exponent	symmetric	8	beamparticle	None	eigenspace	-0.8637227391261664	0.41838916660877146
2090	SpectralMean	normed	inverse	symmetric	2	beamparticle	('knn', 4)	input	0.14914100177877487	0.04357083718576621
2091	SpectralMean	invarient	exponent2	symmetric	7	standard	('distance', 1.6117536882331052)	input	0.28316770118484924	0.6123458489622688
2092	SpectralMean	invarient	exponent2	symmetric	9	standard	None	eigenspace	0.6644889890456471	1.3009399116088134
2093	SpectralMean	angular	exponent	symmetric	1	standard	None	input	-0.12661094046507437	0.3282297463149807
2094	SpectralMean	Luclus	linear	unnormalised	1	standard	('knn', 5)	eigenspace	-0.5487650447283101	0.9031080078515633
2095	SpectralMean	normed	exponent2	unnormalised	8	standard	('knn', 4)	input	0.5030580790481203	0.8452945886786575
2096	SpectralMean	angular	exponent2	unnormalised	8	beamparticle	('knn', 5)	eigenspace	-0.6837652632817348	0.8349950818661573
2097	SpectralMean	invarient	exponent2	unnormalised	5	beamparticle	('knn', 5)	eigenspace	0.5230961191580683	0.5895435887674263
2098	SpectralMean	invarient	exponent	unnormalised	4	standard	None	input	0.07389020667498514	0.9624182723069639
2099	SpectralMean	Luclus	inverse	symmetric	5	beamparticle	('distance', 1.7476640366371532)	eigenspace	0.029825475677606184	0.6130591589515482
2100	SpectralMean	invarient	exponent2	symmetric	2	standard	('knn', 3)	input	0.9747694136812073	0.8747235076468717
2101	SpectralMean	invarient	linear	symmetric	1	standard	None	input	0.8344225178079818	0.4454082133373698
